Name,Campaign,County,Opened,Clicked,Applied,Age,Income,YearBuilt
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,MuskingumCounty,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,1,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,COAD_Would $ Per Month_20250819,,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AllenCounty,1,1,0,,,
None None,MVCAP_Improve_20250815 (copy),AllenCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AllenCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AllenCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AllenCounty,1,1,0,,,
None None,MVCAP_Improve_20250815 (copy),AllenCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AllenCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AllenCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AllenCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AllenCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AthensCounty,1,1,0,,,
None None,MVCAP_Improve_20250815 (copy),RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AthensCounty,1,1,0,,,
None None,MVCAP_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,1,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,1,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,COAD_Improve_20250815 (copy),,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),FranklinCounty,1,0,0,,25000.0,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,1,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,1,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,1,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815 (copy),FranklinCounty,1,0,0,,7500.0,
None None,OHCAC_Improve_20250815 (copy),RichlandCounty,1,0,0,,25000.0,
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815 (copy),RichlandCounty,1,0,0,,35000.0,
None None,OHCAC_Improve_20250815 (copy),RichlandCounty,1,1,0,,25000.0,62
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815 (copy),RichlandCounty,1,0,0,,25000.0,63
None None,OHCAC_Improve_20250815 (copy),RichlandCounty,1,0,0,,25000.0,
None None,OHCAC_Improve_20250815 (copy),RichlandCounty,1,0,0,,25000.0,
None None,OHCAC_Improve_20250815 (copy),RichlandCounty,1,0,0,,45000.0,
None None,OHCAC_Improve_20250815 (copy),RichlandCounty,1,0,0,,25000.0,75
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815 (copy),RichlandCounty,1,0,0,,25000.0,
None None,OHCAC_Improve_20250815 (copy),RichlandCounty,1,1,0,,25000.0,
None None,OHCAC_Improve_20250815 (copy),RichlandCounty,1,0,0,,45000.0,
None None,OHCAC_Improve_20250815 (copy),RichlandCounty,1,0,0,,7500.0,79
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815 (copy),RichlandCounty,1,0,0,,25000.0,
None None,OHCAC_Improve_20250815 (copy),RichlandCounty,1,0,0,,25000.0,
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,1,0,,,
None None,OHCAC_Improve_20250815 (copy),RichlandCounty,1,0,0,,17500.0,
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815 (copy),RichlandCounty,1,0,0,,55000.0,
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,1,0,,,
None None,OHCAC_Improve_20250815 (copy),MorrowCounty,1,0,0,,17500.0,124
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815 (copy),RichlandCounty,1,0,0,,45000.0,
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815 (copy),MarionCounty,1,0,0,,25000.0,
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,1,0,,,
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815 (copy),AthensCounty,1,1,0,,,
None None,MVCAP_Improve_20250815,AllenCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AllenCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AllenCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AllenCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AllenCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AllenCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AllenCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AthensCounty,1,1,0,,,
None None,MVCAP_Improve_20250815,RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,RichlandCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AthensCounty,1,0,0,,,
None None,MVCAP_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,RichlandCounty,1,0,0,,25000.0,63
None None,OHCAC_Improve_20250815,RichlandCounty,1,0,0,,25000.0,
None None,OHCAC_Improve_20250815,RichlandCounty,1,0,0,,25000.0,75
None None,OHCAC_Improve_20250815,RichlandCounty,1,0,0,,17500.0,95
None None,OHCAC_Improve_20250815,RichlandCounty,1,0,0,,35000.0,
None None,OHCAC_Improve_20250815,RichlandCounty,1,0,0,,17500.0,78
None None,OHCAC_Improve_20250815,RichlandCounty,1,0,0,,25000.0,
None None,OHCAC_Improve_20250815,RichlandCounty,1,0,0,,45000.0,
None None,OHCAC_Improve_20250815,RichlandCounty,1,0,0,,25000.0,47
None None,OHCAC_Improve_20250815,RichlandCounty,1,0,0,,7500.0,
None None,OHCAC_Improve_20250815,RichlandCounty,1,0,0,,25000.0,
None None,OHCAC_Improve_20250815,RichlandCounty,1,0,0,,7500.0,79
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,RichlandCounty,1,0,0,,25000.0,
None None,OHCAC_Improve_20250815,RichlandCounty,1,0,0,,67500.0,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,RichlandCounty,1,0,0,,55000.0,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,RichlandCounty,1,0,0,,55000.0,
None None,OHCAC_Improve_20250815,RichlandCounty,1,0,0,,35000.0,
None None,OHCAC_Improve_20250815,RichlandCounty,1,0,0,,17500.0,
None None,OHCAC_Improve_20250815,RichlandCounty,1,0,0,,67500.0,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,RichlandCounty,1,0,0,,45000.0,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,RichlandCounty,1,0,0,,35000.0,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,MorrowCounty,1,0,0,,25000.0,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,MarionCounty,1,0,0,,45000.0,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,OHCAC_Improve_20250815,AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815,AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815,AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815,AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815,AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815,AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815,AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815,AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815,AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815,AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815,AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815,AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815,AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815,AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815,AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815,AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815,AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815,AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815,AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815,AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815,AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815,AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815,AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815,AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815,AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815,AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815,AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815,AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815,AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815,AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815,AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815,AthensCounty,1,0,0,,,
None None,IMPACT_Improve_20250815,AthensCounty,1,0,0,,,
